Content,Label
"""Gửi hàng lộn size nt đổi thì k tl làm ăn chán qá k có lần sau ... Shop phục vụ rất kém""",1
"""Vải dày dặn, đẹp, giá rê Màu dễ thương  Shop phục vụ rất tốt  Thời gian giao hàng rất nhanh""",0
""" Đóng gói sản phẩm rất đẹp và chắc chắn  Kín đáo""",0
"""Đẹp nhưng dễ vào nước quá. Rửa nhẹ qua nc đã vào rồi. Chết ngay sau 3h.ko dùng dc luôn""",0
"""Hôm nay chiên thử cá hồi, cá chiên ăn ngọt hơn chiên kiểu truyền thống vì giữ đc nước   Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn""",0
"""""Đã mấy năm nay chả ai mang camera của IP ra so với Note cả, vì Note đã vượt xa IP rồi.""""",0
"""Áo form đẹp chủ shop nhiệt tình""",0
"""Vote cho shop 5 sao về cách phục vụ cũng như thời gian giao hàng rất nhanh rất chuyên nghiệp. Mình mua 2 lần lần nào cũng rất ưng ý mask xài êm nước hoa hồng sửa rửa mặt cũng rất ok ! Shop còn tặng thêm sample nữa nhất định sẽ ủng hộ những lần sau 👍""",0
"""đặt 1 đường. giao 1 nẻo. hàng thì lỗi cạn lời""",1
"""Bông tẩy trang dùng rata thích , ko bị xơ ra hay là dày cộm như những bông khác  Mỏng mịn dùng rất tiết kiệm Rất đáng tiền""",0
"""Hàng lỗi """,1
"""=)) Tưởng đâu nội dung nói về hành trình đến thành công của EXO  tâm sự tuổi hồng :D Hướng dẫn fan cần gì , .... đằng này toàn câu hỏi vớ vẩn :v những cái đấy fan lâu năm hầu như ai chả biết , chi bằng lên google đầy câu hỏi mà mau vui :)) thất vọng thật sự  Dc cái card chibi khá xinh =))""",1
"""Shop bán hàng tư vấn dễ thương lần nào mua cũng có quà <3 thanks shop ủng hộ dài dài""",0
"""Dầu thơm thơm mà ko bết dính thấm vào tóc rất nhanh hihihihi e ưng lắm ạ""",0
"""Nhìn chung là cám gạo có mùi nhẹ thơm mùi gạo.Tuy nhiên gói mình mua về, khi đổ ra và dàn phẳng thì nhận thấy có nhiều hạt gạo vụn rất nhỏ, cùng đó còn có vỏ trấu???? Vì còn nhiều sạn nên sản phẩm này không nên dùng cho da mặt vì sạn sẽ cào xước da. Cái này chỉ nên dùng tẩy da chết toàn thân thôi""",1
"""Sp tốt đẹp như hìnhbé nhà mình rất thích👍👍""",0
"""Dung lượng kém ko phù hợp với quạt mini . mình thử cả 3 cục mỗi cục  chạy chưa được 1 giờ là hết  .""",1
"""Mùi thơm nhưng lưu đc  tầm 30’.""",0
"""Chất kem dùng rất thích a. Check code là hàng aut rất tốt. """,0
"""Lần thứ 2 mua hàng của shop. Mất 3 ngày để nhận đc hàng. Mua hộ nên ko rõ chất lượng thế nào :)""",0
"""Cài sao z shop ơi""",0
"""hàng ăn rất ok đấy. Tuy nhiên mình thấy các hãng khác thường tặng muối chẩm chéo ăn kèm mới đủ vị """,0
"""Đóng gói sản phẩm k tốt""",1
"""chất lượng ok. nhưng giá chưa mềm có sự chênh lệch với giá thị trường ngoài""",1
"""Giao sai màu đã đặt """,1
"""Bột mịn  hửi thì có mùi thơm nhưng khi dùng thì không đậm mùi đậu nành bao bì in mờ nhạt""",1
"""Nếu đã không muốn tặng thì Tiki tốt nhất đừng khuyến mại còn nếu đã đăng khuyến mại thì phải thực hiện. Cái túi khuyến mại thực không đáng bao nhiêu nhưng lại có thể thể hiện chữ “Tín” đấy Tiki ạ Còn về mặt sản phẩm thì miễn bàn. “Apple Trung Quốc” vốn nổi tiếng giá rẻ hàng ngon rồi.""",1
"""Bàn ủi dùng thích lắm lun ạ. Cảm ơn shop đã nhiệt tình nhé. Chúc shop buôn may bán đắt nè """,0
""" Chất lượng sản phẩm tuyệt; giao hang nhanh""",0
"""máy chạy yếu quá""",1
"""Sim chưa đăng kí bị khoá 2 chiều phải gọi tổng đài hỏi thì phải đem cmnd với thẻ sim ra đăng kí lại và giá gốc sim này chỉ có 50k nhưng phải mua với giá 90k.Trên thông tin bán hàng không hề đề cập đến vấn đề này!""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn. chưa sd nên chưa đánh giá về chất lượng được""",0
"""Hài lòng hoàn toàn ngoại trừ màu. Mình mua màu 4 vì thấy trên hình nó nâu khá tiệp tóc nhưng ra ngoài thì nó sậm hơn đây cũng là tình hình chung của mp Hàn nên ko có gì làm ngạc nhiên lắm """,0
"""Đẹp hơn cả trong ảnh tuyệt vời!""",0
"""Đóng gói cha chắc chắn sp rất đáng tiền giao hàng nhanh """,0
"""Mua 2 cái dùng đc 1 tuần cả 2 đều nứt( k rơi gì nhé) """,1
"""Sài xong không có cảm giác đã sài luôn. Lưu hương thoang thoảng  được tầm 1 tiếng""",1
""" Chất lượng sản phẩm rất kém  """,1
"""Chat luong cung tot lam.rat hop tui tien.""",0
"""Mình mua thử vì nature republic quảng cáo dòng son này không chứa nhiều chì và thành phần độc hại. Mà đúng vậy thật :)) Son đánh lên khá mượt nhiều dưỡng nên không khô môi. Mỗi tội màu lên không chuẩn. Thêm cái nữa là thiết kế vỏ son bằng nhựa không chắc chắn mỗi khi mở còn phải cẩn thận nếu không son sẽ chạm nắp. Có chút phiền""",1
""" Đóng gói sản phẩm chắc chắn. Có điều táo hơi khô. Ăn mất ngon""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Hàng chuẩn đã kiểm tra""",0
"""Mang thích lắm nhé@@. Rất đáng tiền""",0
"""Đẹp và chắc chắn 😘😘😘""",0
"""Mjnh muon tra hang nay nhe nhan dc hang da bi be vo sop cho minh dia chi cu the ah """,0
"""giao hàng nhanh gọn ^^ """,0
""" Chất lượng sản phẩm tuyệt vời bao bì cute phô mai que son đánh mịn cực không có bị bột à còn giao hành max nhanh luôn""",0
"""giao hàng nhanh.. bình đựng đẹp .. nhưng có mấy gói bị tét miệng bị đổ ra ngoài còn lại thì good""",1
"""đầu tiên thì bảo giao ngày 18-10 xong lại hứa hẹn đến ngày 19-10 rồi đợi cả ngày ko thấy ai gọi điên đến chiều ngày 20 phải gọi điện giục mới mang xuống đây là lần cuối mua của tiki làm ăn ko uy tín sớm muộn gì cũng sập thôi""",1
"""ủa shop đt màng hình ko có chuẩn bn nakđt hình như có ai cái đặc rồi đó bạn nak đt bị chày hơi hơi sơ sơ đó shop giờ shop đổi lại đt khác hậu nak""",1
"""Hinh thi đep nhưng kim đong ho mong quađung nhẹ đã bi  cong so 9 k lệch ra ngoai nhin k cân đối nen chi cho 2sao thoitiki giao hang thi ok""",1
"""tra hàng""",1
""" Shop phục vụ rất tốt Thời gian giao hàng rất nhanh mỗi là sương k phun được nhiều""",0
"""Bộ sách ko có sách tập vẽ lớp 3 mình mua nguyên bộ mà thiếu1 quyển""",1
""" Chất lượng sản phẩm rất kém Mùi cứ như là thuốc trừ sâu ý.  Ko nên sử dụng  """,1
"""Chất lượng k tốt.  Chất vải xấu.  Đường may ẩu.  Chỉ may chỗ có chỗ k.  Phần trc mũi giày k may hết.  Để hở lõi giày ở trong ra.  Mình đã yêu cầu sh kiểm tra kĩ hàng rồi giao cho mình.  Vậy mà làm ăn quá chán.  Một bên may thì thiếu chỉ.  Còn một bên thì xướt lên xước xuống.làm ăn k uy tín.  """,1
"""Ko bik là shop bỏ lộn hàng hay quý cách đong của nhà sản xuất mà mình đong được có 450ml đầy ly thôi nhé! Trong khi mình đặt loại lý 700ml! Shop nhớ chú ý hơn!""",1
"""Mau sac không giong hinh""",1
"""Sp ko tệ nhưng Không gửi hàng xi giầy1 sao tất Chờ giải quyết xem lại""",1
"""E đặt size 37 sao lại đưa hàng size 38. Đã v lại còn giao hàng ko đúng hẹn. Ib thì ko trả lời. Mua một lần chắc hãi luôn""",1
""" Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Chất lượng sản phẩm tuyệt vời""",0
"""Mới bôi 2l mà phải công nhận dùng sướng    tiếc là hết kem đêm  . M thấy bảo kem đêm tốt hơn nên có hàng shop gửi cho m luôn nhé  . Cảm ơn shop ạ.""",0
"""nhanh hết pin sạc k vô""",1
"""Thích chất lượng sản phẩm bên shop và đặc biệt đóng gói cẩn thận giao nhanh.""",0
""" Chất lượng sản phẩm tuyệt vời. Shop phục vụ chu đáo. Rất ưng""",0
"""""Các SP của LG dùng rất tốt và nhiều tính năng thiết thực.""""",0
""" Giày rất đẹp đẹp cả chất lẫn kiểu dáng hàng y như hình luôn shop đóng gói sản phẩm lại rất cẩn thận cho shop 10 sao luôn hi""",0
"""Giày chất lượng ok  xứng với giá tiền  hộp nike mới nguyên  có hộp das thì hơi móp xíu cũng ko đáng kể. Nhưng góp ý shop nếu đc nên đổi dv shipper khác  vì ghn giao hàng rất chậm  phải liên hệ lên cty hối mới giao lại   dù sao vẫn cho 5 sao shop ❤️""",0
"""Màu sơn dưới đế giầy mờ và tróc nhiều ko hài lòng cho lắm  """,1
""" Chất lượng sản phẩm tuyệt vời. Rất ưng đi êm chân""",0
"""Cảm ơn shop về món quà bất ngờ. 5 sao không nói nhiều :D""",0
"""Xay ko tốt lắm""",1
"""khi nhận hàng kính bị vỡ""",1
"""Hình thức tầm 85% Chất lượng ngon( chạy 2 máy con với 3 cam vẫn chạy tốt) Shop phục vụ tốtgiá thành rất tốt so với thị trường.""",0
"""Giao hàng hơi lâu nhưng bù lại ốp đẹp. Vẫn đánh giá cho shop 5 sao""",0
"""Có hóa đơn kèm shop chu đáo phục vụ tốt trả lời tin nhắn dễ thương ^^. Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Quà tặng rất đẹp. Uống rất thơm ngon. Sẽ mua nhiều lần nữa""",0
"""xài khá ok""",0
"""Tôi không biếtnói như thế nào?đúng là nhìn như vậy không phải như vậy!tạm biệt shopee """,1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Được tặng thêm bánh.. nhưng mà lần này mua dùm chị đâu huhu""",0
"""1 gói bị rách ngang luôn . """,0
"""Thời gian giao hàng rất nhanh. nchung là được""",0
"""bị thiếu mất 1 tháng sử dụng shop ơi :((( Chất lượng sản phẩm tuyệt vời""",0
"""hàng tốt giao hành mau rất đáng tiền okay all""",0
"""Mình mới mua và đã dùng sản phẩm được vài lần. Thấy mọi người khen quá trời nên mình đã mua dùng thử nhưng thấy vón cục khô quá và cây chải dính bết khó chịu cảm thấy tiếc tiền đã bỏ ra. Cách thức đóng gói và giao hàng của Tiki luôn rất ok.""",1
"""Hàng không giống hình. Size bậy bạ giày dơ giá rẻ nhưng chất lượng ko đáng nửa giá""",1
""" Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh phuc vu rất nhiệt tình """,0
"""Hàng đã qua sử dụng  Mang giao cho bên mình  Mình mang đi tặng  Bị bạn nói k ra gì !!!""",0
"""Chất lượng sản phẩm tuyệt vời.chi moi toi minh bao gui 1 cai mau den va 1 cai mau do thi lai gui tat au do""",0
"""Ghế chắc chắn""",0
""" Chất lượng sản phẩm tuyệt vời.hàng đúng mẫu mã đã chọn đóng gói đẹp.cho 5☆""",0
""" Chất lượng sản phẩm rất kém Shop phục vụ rất kémdm cái shop bán hàng như cái lồn hàng hư ko mua 2 cau hu cả 2 dm ae nào đừng có ngu mà mua ko mất tiền oan """,1
"""Giao hàng cực nhanh. Nhà em tận quảng ninh sau 1 hôm đã nhận được hàng. 😂😂xịt khoáng dùng tốt. Tia xịt rất thích""",0
"""mua pat riroma giao hang racking.la ko dc zoi""",1
""" Chất lượng sản phẩm tuyệt vời. Giao hàng nhanh. Đáng giá đồng tiền. Tư vấn nhiệt tình. Ok""",0
"""Sản phẩm k như mình mong đợi..k cài dc đồ chơi vào..ghế hơi bất tiện khi sử dụng""",0
"""sản phẩm như hình chất lượng đóng gói sản phẩm cẩn thận""",0
"""Mình đã mong đợi điều gì đó mới mẻ hơn. Có lẽ mình đã qua tuổi đọc những gì được viết trong đó rồi cũng nên""",1
"""Tiền nào của đó. Nói chung tạm đuợc. Mình k thjck cái mặt kính lồi phía trên ô ngày. Thiết kế nối dây đeo vào thân máy khá mỏng manh. Máy qá dày gây vuớng khi mặc somi""",0
"""Thik lam """,0
"""San pham cung DC. Nhung lot song Minh Cam thay rat het mat Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn""",0
"""Shop duy nhất  t cảm thấy uy tín ở sp này.  Thời gian giao hàng rất nhanh""",0
""" Chất lượng sản phẩm tuyệt vời. rất thơm""",0
"""Không giao móc khoá kèm theo và mình vẫn chưa nhận được phản hồi từ shop""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn...tuyệt!!!!""",0
"""Rất ngon hợp khẩu vị👍🏻👍🏻""",0
""" Thời gian giao hàng rất nhanh Hôm trc mua màu A06 kiểu màu hơi đất nên nay mua A07 packaging vẫn rất đẹp màu son hơi thiên hồng tươi bánh bèo hơn A06 màu ảnh đăng lên shopee bị giảm chất lượng nên tối hơn ở ngoài""",0
""" Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Chị chủ shop tư vấn rất nhiệt tình.""",0
"""Xx""",0
""" Chất lượng sản phẩm rất kém dat mua 2 doi 36 giao 35 noi shop ns shop khong chiu nhan Chuo hinh don hang dat goi shop shop kg tra loi.""",1
""" Chất lượng sản phẩm tuyệt vời. Hài lòng. """,0
"""Giàu siêu đẹp đi êm chân 👍👍👍""",0
"""Trước mắt hài lòng  để về lâu dài xem thế nào. """,0
"""Vận chuyển nhanh. Chất lượng sp tốt.đóng gói tốt""",0
""" Shop phục vụ rất tốt Rất đáng tiền Phí ship cao""",0
""" Chất lượng sản phẩm tuyệt vời Mình nhận hàng cũng nhanh nữa""",0
"""Tôi vừa mua sản phẩm Dermato CLEAN của hãng Eucerin qua hệ thống Tiki. Hàng giao nhanh tuy nhiên tôi rất thất vọng vì bây giờ đã là tháng 7/2018 mà sản phẩm hoá mỹ phẩm này chỉ còn hạn dùng đến tháng 4/2019. Tôi đề nghị được đổi sản phẩm có hạn dùng lâu hơn.""",1
"""E olay này đi vào huyền thoại rồi. Rất thích ạ""",0
"""Hàng như xử dụng rồi cẩn thận nha mấy bạn ơi""",1
"""San phẩm không tốt  mỏng  chất lượng kém """,1
"""Công tắc bật lúc được lúc không  quạt yếu hơn loại mini fan 2in1""",1
"""Sử dụng được đúng 1 tuần là hỏng!  Sản phẩm rất kém chất lượng.""",1
""" Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn, shiper nhiệt tình  Mọi thứ perfect 😍😍😍""",0
"""Giày bé hơn bthg 1 size""",0
""" Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn  Thời gian giao hàng rất nhanh  Rất đáng tiền""",0
"""""Có thể không gây nên cơn sốt như những thế hệ trước""""",1
